crystal_system,space_group,band_gap,volume,density,density_atomic,formation_energy_per_atom,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,cluster,e_electronic,e_ionic,e_total,class
4,14,0.6867000000000001,419.0891072361607,4.552043119780143,17.46204613484003,-0.0733523101867798,7.0,76.0,69.0,20.5,71.0,166.0,95.0,130.66666666666666,0.93,3.04,2.11,1.845,6,4.9544112700000005,6.806318076666667,11.760729346666666,train
1,87,0.819,550.3457839588507,8.279239869901009,34.39661149742817,-0.6655249984375029,52.0,81.0,29.0,68.625,138.0,207.0,69.0,146.25,1.1,2.1,1.0,1.7675,6,16.3444415,47.43466348666667,63.779104986666674,train
2,189,0.0148999999999999,613.4610174575967,10.462526034654156,18.04297110169401,-0.9186375782941156,16.0,73.0,57.0,47.35294117647059,105.0,170.0,65.0,142.58823529411765,1.5,2.58,1.08,1.92,6,56.71881370333335,11.046016686694276,67.76483039002763,train
4,13,0.4577999999999997,766.6170222348447,5.209114433685062,38.33085111174224,-0.8006895463333485,41.0,53.0,12.0,50.4,138.0,164.0,26.0,143.8,1.6,2.66,1.06,2.336,6,6.7706631533333335,2.5059341766666665,9.27659733,train
0,216,0.2919999999999998,62.23642711833167,9.215232727566152,20.74547570611056,-0.9628412183333328,28.0,67.0,39.0,48.66666666666666,124.0,192.0,68.0,151.66666666666666,1.23,2.05,0.8199999999999998,1.7299999999999998,6,18.65580548999997,2.882428683333333,21.538234173333308,train
0,215,0.1620999999999997,163.13427964344675,5.2687004239744,23.304897091920967,-0.0067242071428564,32.0,33.0,1.0,32.57142857142857,119.0,120.0,1.0,119.42857142857144,2.01,2.18,0.1700000000000003,2.107142857142857,6,21.095655270000005,1.2757040966666668,22.37135936666668,train
3,64,0.3896999999999999,663.9452286501603,3.499412588780624,27.66438452709001,-0.5508561190833335,3.0,49.0,46.0,26.0,119.0,203.0,84.0,152.33333333333334,0.82,2.18,1.3600000000000003,1.4600000000000002,6,8.287961953333319,5.949690176666657,14.237652129999978,train
6,160,0.6665000000000001,122.08386016916326,5.271391956344628,30.52096504229081,-0.6763020120312468,34.0,49.0,15.0,41.5,120.0,142.0,22.0,131.0,1.78,2.55,0.7699999999999998,2.165,6,7.182282443320463,2.496008816727965,9.678291260048429,train
4,15,0.1901000000000001,444.418826415228,10.21683416150003,20.20085574614673,-0.6575489218181932,33.0,78.0,45.0,51.45454545454545,119.0,215.0,96.0,133.9090909090909,0.89,2.28,1.3899999999999997,2.0990909090909096,6,25.16054971666668,5.829561140000155,30.99011085666683,train
3,70,0.4263999999999999,206.56740910925976,5.766886485369779,14.754814936375698,-0.837648694382439,8.0,47.0,39.0,22.857142857142858,66.0,145.0,79.0,96.28571428571428,1.93,3.44,1.51,2.881428571428572,6,4.435848963333257,9.923909846666492,14.359758809999748,train
6,152,0.1856,108.19281571621228,5.875199295688813,36.06427190540409,0.0,52.0,52.0,0.0,52.0,138.0,138.0,0.0,138.0,2.1,2.1,0.0,2.1,6,118.41376010001936,45.85871873017502,164.2724788301944,train
3,61,0.9646,377.6857587257459,2.372477043145756,15.736906613572748,0.1693377195833344,8.0,17.0,9.0,11.0,66.0,102.0,36.0,78.0,3.16,3.44,0.2799999999999998,3.3466666666666662,6,3.1059012233333334,0.8438558233333332,3.9497570466666665,train
3,64,0.8515999999999999,233.0685420538676,2.9052930863905537,14.566783878366724,-0.8197186456249987,7.0,23.0,16.0,12.0,71.0,166.0,95.0,115.25,0.93,3.04,2.11,2.16,6,6.409454876666666,11.622888036666666,18.03234291333333,train
0,217,0.6698,713.3937528713749,4.054873809507115,31.01711969005978,-0.3274520617391313,11.0,50.0,39.0,32.52173913043478,139.0,195.0,56.0,153.17391304347825,0.93,1.96,1.0299999999999998,1.4682608695652173,6,15.800141273333322,6.530027133306046,22.33016840663937,train
0,225,0.0,69.23518997844629,11.320313096551724,17.30879749461157,-0.3232187193333313,39.0,73.0,34.0,50.0,146.0,190.0,44.0,163.0,1.22,2.2,0.9800000000000002,1.78,6,66.02053535999993,30.7578030666666,96.77833842666652,train
6,160,0.7672999999999996,162.98372585084005,4.583606581678579,20.37296573135501,-0.4786974742708323,16.0,52.0,36.0,25.5,102.0,138.0,36.0,118.875,1.9,3.16,1.2600000000000002,2.3375,6,10.134375843333334,3.129248493383604,13.26362433671694,train
6,164,0.6193,69.64917003734249,8.416136651043896,23.21639001244749,-0.4639161260416671,34.0,78.0,44.0,48.66666666666666,120.0,136.0,16.0,125.33333333333331,2.28,2.55,0.27,2.4599999999999995,6,15.281328273331154,0.717763489996258,15.999091763327414,train
4,12,0.3349999999999999,379.588680722146,6.900794106798819,27.113477194439003,-0.6677779731865817,25.0,83.0,58.0,46.71428571428572,120.0,148.0,28.0,130.71428571428572,1.55,2.55,0.9999999999999998,2.255714285714286,6,17.91939574,42.16898659333335,60.088382333333335,train
2,194,0.6854999999999993,187.5132408299338,5.134904131363613,23.43915510374173,-1.2146626542343748,19.0,41.0,22.0,32.0,120.0,203.0,83.0,151.75,0.82,2.55,1.73,1.88,6,11.615472286666668,1.6293899833230334,13.2448622699897,train
4,12,0.1251000000000002,556.5656283249668,4.825375810999304,25.29843765113485,-0.8842139368181828,7.0,56.0,49.0,30.818181818181817,71.0,215.0,144.0,142.63636363636363,0.89,3.04,2.15,1.9372727272727277,6,14.812948306666664,11.528606733333334,26.34155504,train
0,216,0.0220000000000002,73.89646865958002,10.79979232212103,24.632156219860008,-0.8454543066666661,50.0,79.0,29.0,65.33333333333333,136.0,192.0,56.0,155.66666666666666,1.23,2.54,1.31,1.91,6,22.53207817,0.8678563433359513,23.39993451333595,train
0,225,0.3936000000000001,127.08271100127322,7.594138175205235,31.770677750318303,-0.8620070699999993,38.0,83.0,45.0,59.5,136.0,195.0,59.0,168.5,0.95,2.54,1.59,1.615,6,27.234294979999984,13.044127986666672,40.27842296666665,train
0,225,0.2293000000000002,91.51227000122732,7.752601655246326,22.87806750030683,-0.3852085925000024,3.0,83.0,80.0,42.5,128.0,148.0,20.0,137.25,0.98,2.02,1.04,1.4,6,95.43760007,82.56646353333338,178.00406360333332,train
4,15,0.722,571.9504613813261,4.717982675466317,25.99774824460573,-0.4585097978693191,23.0,34.0,11.0,32.0,120.0,153.0,33.0,126.0,1.63,2.55,0.92,2.382727272727273,6,8.027564633333334,1.5603885833576523,9.587953216690986,train
4,14,0.8393999999999999,869.1146923648507,3.9603399038640994,24.14207478791252,-0.5676883115996164,11.0,72.0,61.0,25.11111111111111,119.0,175.0,56.0,151.33333333333334,0.93,2.18,1.25,1.387777777777778,6,7.586554200000001,8.470795910000001,16.05735011,train
3,31,0.0175999999999998,106.37843550631746,7.883746036681821,17.72973925105291,-0.1786069291666656,26.0,51.0,25.0,36.66666666666666,119.0,139.0,20.0,130.0,1.83,2.18,0.3500000000000001,2.02,6,37.41454031333333,19.480056176666668,56.89459649,train
0,205,0.0,1406.47712582604,5.457855769669091,16.743775307452857,-0.6778688807142863,7.0,56.0,49.0,24.0,71.0,215.0,144.0,115.28571428571428,0.89,3.04,2.15,2.481428571428572,6,251.03283976999987,73.4489681866667,324.48180795666656,train
3,70,0.1909999999999998,328.27351927137954,6.628075170079297,23.44810851938425,-0.4738238126530549,15.0,79.0,64.0,39.142857142857146,107.0,215.0,108.0,130.71428571428572,0.89,2.54,1.65,2.1042857142857145,6,12.465965699999998,11.03501329333333,23.50097899333333,train
6,164,0.8711000000000002,105.9510804605434,3.491221532594449,21.19021609210868,-0.7560376660000003,12.0,33.0,21.0,20.4,119.0,141.0,22.0,132.2,1.31,2.18,0.8700000000000001,1.658,6,11.2848561,14.912149460002352,26.19700556000235,train
4,9,0.7504,180.1193542287808,4.421161473687972,22.5149192785976,-0.6450723543229167,3.0,34.0,31.0,26.0,119.0,128.0,9.0,121.75,0.98,2.55,1.5699999999999998,2.065,6,12.152089346666669,7.650498680000001,19.80258802666667,train
1,97,0.6854999999999993,244.3437218733445,5.301588121314889,34.90624598190636,-0.8029513239682566,20.0,52.0,32.0,46.57142857142857,138.0,176.0,38.0,144.57142857142858,1.0,2.1,1.1,1.851428571428572,6,10.68141172,86.79077908333333,97.47219080333332,train
4,11,0.3979000000000003,199.4116018231838,5.464371229421456,24.926450227897973,-1.2367712330468734,34.0,40.0,6.0,35.5,120.0,175.0,55.0,133.75,1.33,2.55,1.2199999999999998,2.245,6,9.798381139999998,3.5951824466666658,13.393563586666666,train
3,63,0.3521000000000001,282.52996751149976,4.97372796306747,28.252996751149976,-0.4866616019000006,19.0,78.0,59.0,36.4,119.0,203.0,84.0,156.0,0.82,2.28,1.46,1.656,6,9.096887613333305,5.911569633333319,15.00845724666662,train
1,82,0.8481000000000005,255.0671715530382,5.5496030205973765,36.43816736471975,-0.5078550471428562,48.0,52.0,4.0,50.57142857142857,138.0,144.0,6.0,140.0,1.69,2.1,0.4100000000000001,1.95,6,9.517437289999998,3.38411014,12.90154743,train
4,15,0.2539999999999995,311.4498543359846,5.903985033023504,12.977077263999355,-0.5624041308333337,7.0,75.0,68.0,20.0,71.0,151.0,80.0,107.66666666666669,1.31,3.04,1.73,2.273333333333333,6,10.55264219,8.6807115,19.23335369,train
6,160,0.1358000000000001,168.59418518077754,4.169268879786113,24.08488359725393,-0.7457064889540784,16.0,49.0,33.0,27.428571428571427,105.0,142.0,37.0,118.0,1.65,2.58,0.9300000000000002,2.218571428571429,6,19.79378368,5.329689713313031,25.123473393313034,train
6,166,0.4367999999999998,165.18278697670746,7.089449288922395,33.03655739534149,-0.5748336551666668,16.0,83.0,67.0,57.2,105.0,148.0,43.0,135.4,2.02,2.58,0.56,2.164,6,17.83713308,35.334561884865614,53.17169496486562,train
0,216,0.1120999999999998,51.550854332397535,1.9973824269645617,17.183618110799177,-0.1912681677777777,3.0,14.0,11.0,10.0,111.0,128.0,17.0,120.0,0.98,1.9,0.92,1.4966666666666668,6,15.552389709999993,3.676551126626862,19.22894083662685,train
1,111,0.3178999999999998,234.64773916869487,5.91119304187757,33.521105595527835,-0.4701644717857157,29.0,80.0,51.0,50.0,132.0,139.0,7.0,136.0,1.9,2.66,0.7600000000000002,2.3485714285714288,6,8.592203453333333,3.42401507,12.016218523333334,train
6,166,0.4962000000000008,234.7515615337819,7.080681053781421,33.53593736196884,-0.4413785045238064,32.0,83.0,51.0,58.0,120.0,148.0,28.0,138.28571428571428,2.01,2.1,0.0900000000000003,2.064285714285714,6,26.40290758333334,190.00829754432468,216.411205127658,train
3,63,0.6575000000000002,154.5775874052474,3.0186080831784965,19.322198425655927,-0.4638381494940473,11.0,29.0,18.0,16.5,107.0,166.0,59.0,142.75,0.93,2.19,1.2599999999999998,1.4874999999999998,6,9.474714339999991,6.54057237666564,16.01528671666563,train
0,198,0.6951,268.0718320904659,10.941184736851833,22.339319340872155,-0.620047159722219,51.0,77.0,26.0,60.0,138.0,141.0,3.0,139.33333333333334,2.05,2.2,0.1500000000000003,2.1166666666666667,6,20.591889830000003,6.782012050000001,27.373901880000005,train
0,218,0.6562000000000001,846.6144045283733,2.5035441906349343,8.818900047170555,-0.7267230068666185,3.0,25.0,22.0,6.166666666666667,71.0,139.0,68.0,109.91666666666669,0.98,3.04,2.06,1.7141666666666666,6,6.6175175600000005,6.878482289999998,13.49599985,train
6,166,0.8741000000000003,300.12824798046347,4.892244543772462,21.437731998604534,-0.6387420927380936,16.0,50.0,34.0,28.428571428571427,105.0,145.0,40.0,119.92857142857144,1.83,2.58,0.75,2.3007142857142857,6,11.702151341291216,5.562720735284962,17.26487207657618,train
0,225,0.0448999999999999,385.1352600221314,4.887848851893118,42.79280666912572,-1.0764353143678158,46.0,55.0,9.0,52.66666666666666,139.0,244.0,105.0,162.33333333333334,0.79,2.66,1.87,2.1933333333333334,6,6.430494713333331,5.707816693328968,12.138311406662297,train
3,63,0.6783000000000001,287.29692503192075,4.566620318681972,35.912115628990094,-0.333258419041667,19.0,83.0,64.0,42.0,145.0,203.0,58.0,174.75,0.82,2.02,1.2000000000000002,1.3975,6,8.821295706666652,5.699105086199793,14.520400792866443,train
0,215,0.4047,151.32910358157244,4.213017652946255,21.61844336879606,-0.0467929850000002,14.0,33.0,19.0,24.857142857142858,111.0,119.0,8.0,115.57142857142856,1.9,2.18,0.2800000000000002,2.06,6,16.663885339999997,1.01139933,17.675284669999996,train
3,62,0.4506000000000014,245.8592485153416,5.157947174457891,15.36620303220885,-0.5110024828571422,15.0,43.0,28.0,22.0,107.0,147.0,40.0,117.0,1.9,2.19,0.29,2.1175,6,20.69916529,11.781728996666669,32.48089428666666,train
3,36,0.6811999999999999,344.375349990818,3.932881582767029,34.4375349990818,-1.0801831604062495,34.0,37.0,3.0,35.2,120.0,220.0,100.0,160.0,0.82,2.55,1.73,1.858,6,5.4919217300018985,3.7362149831346856,9.228136713136584,train
4,15,0.8049,288.1989015879236,4.142491451453413,14.409945079396175,-0.370041921214284,15.0,26.0,11.0,17.2,107.0,132.0,25.0,112.0,1.83,2.19,0.3599999999999999,2.118,6,19.46599020666689,4.206715600058968,23.67270580672586,train
0,227,0.0,310.17947777981084,4.420196104860567,22.1556769842722,-0.8876582551046782,16.0,49.0,33.0,26.714285714285715,105.0,142.0,37.0,120.42857142857144,1.55,2.58,1.03,2.204285714285714,6,7.566440227934976,6.680471593001019,14.246911820935994,train
1,129,0.3575999999999997,120.67129330811764,4.494852854000774,20.11188221801961,-0.4149576096264369,11.0,33.0,22.0,24.666666666666668,119.0,166.0,47.0,135.66666666666666,0.93,2.18,1.25,1.586666666666667,6,18.106286933333333,10.450572503333332,28.556859436666667,train
6,148,0.0,87.35959763657713,6.296421914378502,8.735959763657714,-1.1340703174999986,8.0,28.0,20.0,15.8,66.0,126.0,60.0,89.6,1.88,3.44,1.56,2.822,6,12.470350129999993,5.05110516,17.52145528999999,train
4,15,0.0910999999999999,169.30242856169352,3.7826203849741353,21.16280357021169,-0.920953233333334,3.0,51.0,48.0,21.5,105.0,139.0,34.0,119.25,0.98,2.58,1.6,2.0475,6,10.419872726666668,65.05337572000002,75.47324844666667,train
3,36,0.4646000000000003,267.8800172376773,4.767775067226901,22.32333476980644,-0.466512995138889,16.0,47.0,31.0,29.0,105.0,145.0,40.0,120.83333333333331,1.93,2.58,0.6500000000000001,2.268333333333333,6,8.864006623333331,15.009548656666668,23.87355528,train
4,11,0.2261000000000006,153.2064428549375,3.1228527280544403,19.15080535686719,-1.3410208639583328,16.0,22.0,6.0,17.5,105.0,160.0,55.0,118.75,1.54,2.58,1.04,2.3200000000000003,6,10.03656027,4.5867522,14.623312470000002,train
3,72,0.7887,379.0357775847673,2.576531561766659,31.58631479873061,-0.3575055296170634,15.0,49.0,34.0,22.666666666666668,107.0,203.0,96.0,160.83333333333334,0.82,2.19,1.37,1.4366666666666668,6,6.7060856899999655,8.937678453333277,15.643764143333245,train
3,29,0.9413,171.72923389449937,6.417458350487367,14.310769491208282,-0.4736055259374983,16.0,33.0,17.0,25.33333333333333,105.0,126.0,21.0,116.66666666666669,1.88,2.58,0.7000000000000002,2.2133333333333334,6,24.423802266666662,6.8735636,31.297365866666667,train
0,227,0.3189999999999999,1095.035576444771,2.785782688898878,42.11675294018351,-0.4856883402307689,19.0,51.0,32.0,31.23076923076923,139.0,203.0,64.0,178.3846153846154,0.82,2.05,1.23,1.286153846153846,6,7.098091239999981,3.296596183333324,10.394687423333304,train
0,216,0.5880000000000001,45.6458388279094,5.451909946417111,11.41145970697735,-1.2696797875000012,8.0,27.0,19.0,17.5,66.0,126.0,60.0,96.0,1.88,3.44,1.56,2.66,6,6.389615188450804,4.072682151544819,10.462297339995624,train
1,127,0.8850000000000002,222.5130154888884,5.88035055105757,27.814126936111045,-0.708253691718749,19.0,79.0,60.0,41.5,120.0,203.0,83.0,144.75,0.82,2.55,1.73,2.115,6,9.729523169999998,0.2879155166666666,10.017438686666663,train
4,12,0.7293,341.6486760124486,5.075649373663879,34.164867601244865,-1.2355498044999995,35.0,79.0,44.0,44.2,120.0,220.0,100.0,143.2,0.82,2.96,2.14,2.4479999999999995,6,6.477915443333333,7.006838623341924,13.484754066675258,train
3,36,0.8393999999999995,174.33071378390855,5.455688147704655,14.52755948199238,-0.1968232655555558,3.0,50.0,47.0,20.666666666666668,71.0,139.0,68.0,103.16666666666669,0.98,3.04,2.06,2.336666666666667,6,7.10007985,4.949383349999999,12.049463199999998,train
4,12,0.7061000000000001,421.04638379729926,5.230695886886686,42.10463837972993,-0.9404383364999994,37.0,79.0,42.0,55.0,136.0,220.0,84.0,154.6,0.82,2.66,1.8400000000000003,2.268,6,6.314482833333332,8.532695033333331,14.847177866666662,train
1,122,0.9023000000000004,139.67755075638894,3.414334235873869,17.459693844548617,-0.267623261071428,4.0,32.0,28.0,16.5,96.0,120.0,24.0,107.5,1.57,2.19,0.6199999999999999,1.99,6,10.62375682,1.2629641966666665,11.886721016666664,train
0,216,0.3123000000000004,62.846580011144894,9.0615514578885,20.94886000371497,-0.9640843138888868,28.0,66.0,38.0,48.333333333333336,124.0,192.0,68.0,151.66666666666666,1.22,2.05,0.8299999999999998,1.7266666666666666,6,18.72958683999997,2.877180729999997,21.60676756999997,train
0,198,0.180200000000001,85.31240907185911,6.534565165631615,10.664051133982388,-0.4759793662499998,14.0,26.0,12.0,20.0,111.0,132.0,21.0,121.5,1.83,1.9,0.0699999999999998,1.865,6,92.15770659,21.634471380000004,113.79217797,train
0,216,0.9703999999999996,52.46585053017647,8.562867735864295,17.488616843392155,-0.3132500083333329,27.0,50.0,23.0,39.333333333333336,126.0,164.0,38.0,143.0,1.6,1.96,0.3599999999999999,1.8133333333333328,6,24.97274049666421,12.408384330446593,37.3811248271108,train
2,194,0.2742,156.9252270728866,3.797333337471321,26.154204512147768,-0.4652934132500004,19.0,33.0,14.0,27.33333333333333,119.0,203.0,84.0,148.0,0.82,2.18,1.3600000000000003,1.55,6,34.67811755333333,5.392183459998815,40.07030101333215,train
0,225,0.0,64.18196693278152,8.796662295981655,16.04549173319538,-0.5343486862499987,21.0,44.0,23.0,37.5,146.0,170.0,24.0,156.5,1.36,2.2,0.8400000000000001,1.84,6,120.02212140000016,29.658346796666702,149.68046819666688,train
1,129,0.6322999999999999,134.71807886102448,5.278887784804327,22.45301314350408,-0.5836850750000006,11.0,52.0,41.0,30.666666666666668,132.0,166.0,34.0,145.33333333333334,0.93,2.1,1.17,1.643333333333333,6,9.441403460000002,6.045571383333335,15.486974843333336,train
1,122,0.0398,174.38032577841304,5.545702568288753,21.79754072230163,-0.5736508945312497,29.0,34.0,5.0,32.0,120.0,132.0,12.0,123.5,1.81,2.55,0.7399999999999998,2.2025,6,203.81680456310525,8.306135170510194,212.12293973361545,train
3,61,0.3673999999999999,402.4393002273977,7.023037647410139,16.768304176141573,-0.3702056617708346,16.0,51.0,35.0,31.33333333333333,105.0,139.0,34.0,123.33333333333331,1.88,2.58,0.7000000000000002,2.17,6,29.00494104333333,8.676564693333333,37.68150573666666,train
0,216,0.4824000000000001,58.88011017655135,7.6990715914987025,19.62670339218378,-0.632423645555555,22.0,50.0,28.0,39.333333333333336,139.0,160.0,21.0,146.0,1.54,2.2,0.6600000000000001,1.9,6,24.516396223333327,5.583116700170643,30.09951292350397,train
6,152,0.4801999999999999,195.6375406409767,8.356867211915487,32.60625677349612,-0.1530981254166713,52.0,80.0,28.0,66.0,132.0,138.0,6.0,135.0,2.0,2.1,0.1,2.0500000000000003,6,15.308952140000002,25.58496519691829,40.89391733691829,train
0,225,0.4227999999999996,147.75546537595042,7.648884560139377,36.938866343987605,-0.8777711574999976,56.0,83.0,27.0,68.5,136.0,215.0,79.0,178.5,0.89,2.54,1.65,1.585,6,22.21963294,14.939100633333329,37.15873357333333,train
