e_total,e_ionic,e_electronic
7.476626313990162,5.075426963484465,2.401199350505697
7.052707926644405,4.1487753866444095,2.9039325399999942
14.426130466666654,10.62215012999999,3.803980336666664
14.632686733329733,9.628437256663064,5.004249476666668
16.28298306666581,7.204055576665812,9.078927490000003
3.374146103333333,0.8600097299999998,2.5141363733333333
16.77423712666667,3.444963243333332,13.329273883333338
10.060871883333332,7.830013159999999,2.230858723333333
15.620517196643991,9.700478819977327,5.920038376666667
11.095935662293464,5.9356728226680175,5.160262839625448
6.100245489188644,3.16226953465155,2.937975954537096
74.33247609333337,55.35947379333336,18.97300230000001
7.116671896666051,4.350118436666051,2.766553460000001
6.174516320005537,2.034758163338872,4.139758156666666
5.890877183299049,3.733237566632417,2.157639616666632
5.7185454805078,2.874916102208466,2.8436293782993345
12.532585656666663,8.831753619999999,3.7008320366666654
14.299906746666666,9.907765266666669,4.39214148
45.03110722668354,6.71602688335021,38.315080343333335
10.154615396666667,4.597641116666666,5.556974280000002
16.15958669,13.360387530000002,2.7991991599999992
15.715032686666666,1.4083330033333332,14.306699683333337
8.676691023322114,2.058566889988778,6.618124133333335
9.10845806,6.28768463,2.82077343
7.880498783333334,5.439543840000002,2.440954943333334
10.803390756666666,7.646840936666666,3.15654982
8.27345702,4.343693063333332,3.929763956666667
2.989561233334245,1.1582631766675782,1.831298056666667
6.076721549999999,4.253648013333334,1.8230735366666664
10.06880723,3.6799408266666656,6.388866403333334
7.429377996666666,5.057804083333333,2.3715739133333327
11.396359543333332,8.214873046666666,3.181486496666667
11.748139866666667,2.0874348166666667,9.66070505
21.416513483366,14.12445953336602,7.292053949999978
12.934648536539376,3.9785580965380754,8.956090440001299
22.11310156,10.220943906666667,11.892157653333332
9.28488273675394,4.997261840087277,4.287620896666664
21.90329689092467,19.39205078759134,2.511246103333334
3.3452234300038164,1.676124360003817,1.6690990699999997
9.23005949333333,6.012303379999999,3.217756113333333
4.845209101950562,1.4036450496243649,3.4415640523261986
85.91779587,82.79710140666667,3.120694463333333
7.630416636666666,0.4161305833333333,7.214286053333332
11.705691705441614,7.265501617387417,4.440190088054197
171.51060204666666,166.18554846333333,5.325053583333333
33.08461088417806,29.995419366843407,3.089191517334656
5.965106453333334,3.2128311666666662,2.7522752866666664
20.918403660007893,16.869602790007892,4.04880087
8.696337463333332,4.934267426666666,3.762070036666666
18.58516765,12.400560566666664,6.184607083333333
10.69730008329865,5.965758559963629,4.7315415233350215
15.10409181333334,12.718927813333336,2.3851640000000023
30.20032227,21.46328978,8.737032490000002
13.27241591,8.47425742,4.79815849
9.068314510000002,6.638688590000001,2.4296259200000003
9.731787406666664,6.733943036666666,2.99784437
266.94582695333327,8.6375779,258.30824905333327
9.602708096663829,4.038474509997162,5.564233586666666
211.12634425666667,196.76096887333333,14.365375383333337
6.494581630007438,3.775612050007439,2.71896958
5.899325446666666,3.0414028933333337,2.857922553333333
13.203385636669758,10.089945773336424,3.1134398633333347
16.987716886666664,5.766797903333333,11.220918983333334
6.876117137658571,4.055444164151953,2.820672973506616
11.74302233,7.996256456666667,3.746765873333333
6.685186323333331,2.64601997333333,4.039166350000002
10.217659633333332,7.637253816666667,2.580405816666666
17.52665504666739,13.848464473334056,3.678190573333334
5.172469433331702,3.2982738433317014,1.87419559
11.33355776,7.435459403333335,3.898098356666667
8.041393780101886,4.434708026768553,3.6066857533333327
4.060339379999938,0.7967307033332869,3.263608676666652
15.167506443349074,11.941690063349116,3.225816379999957
32.01328725333334,12.156010093333334,19.85727716000001
112.80884587333333,107.78347098333332,5.025374889999999
12.541565853333296,8.063349893333308,4.478215959999988
6.948557916750322,4.236301460083655,2.712256456666667
25.17626494,15.789733219999995,9.38653172
5.76454158333333,3.0910770833333334,2.673464499999998
11.676451596666666,8.489996053333334,3.186455543333333
8.475048920959804,1.8171508273878072,6.657898093571997
15.679418676666666,12.670518156666668,3.0089005199999987
43.12039953333335,38.66481069666668,4.455588836666667
20.03491705333333,13.995045823333337,6.039871229999999
16.147599869999997,9.921748976666668,6.225850893333334
49.858243926382805,15.101703489716392,34.756540436666405
19.872124393304727,3.390681516638059,16.481442876666666
8.459007696666665,5.329915363333332,3.129092333333333
15.920207313333334,8.923539836666668,6.996667476666666
22.01759242,17.01591045999999,5.001681960000006
40.57869995666667,36.63982290666667,3.93887705
12.958095940000344,8.279213116667014,4.678882823333331
11.732232636666666,9.267640316666666,2.4645923199999995
5.643948423333335,3.1079126666666674,2.536035756666667
9.324994003333336,6.303503073333334,3.02149093
6.18602864,3.300865566666667,2.885163073333333
6.980605789999946,4.454337729999964,2.526268059999982
7.351178696666664,0.6020245766666669,6.749154119999997
30.090766540000605,5.311068556667276,24.77969798333333
9.117856176664658,6.029392506664659,3.08846367
8.313263633333333,5.921629496666665,2.391634136666667
5.574629533333334,3.1673348766666667,2.407294656666666
39.0420167,20.658736556666668,18.383280143333334
9.663977356666663,6.036601086666667,3.627376270000001
5.220478423333334,2.7220699366666667,2.498408486666667
19.4780891,3.758636350000001,15.719452749999997
22.700521526666662,16.434817069999998,6.265704456666668
13.475501813333333,7.528080436666666,5.947421376666665
24.78256343383937,18.75080708954058,6.0317563442987945
6.995513833333329,4.858085149999996,2.137428683333333
6.441382243333333,3.34159085,3.099791393333333
21.329631606666663,16.29489743,5.034734176666666
19.16918602467919,12.991085034270773,6.178100990408417
4.74550101,2.48162553,2.26387548
13.658633423333235,9.532697959999927,4.125935463333306
10.30341997550871,6.022415398140981,4.281004577367731
84.65459539999996,71.14697158999996,13.50762381
5.672233890071628,2.8367140900657315,2.8355198000058977
6.699904628283631,4.184498551570507,2.515406076713123
9.87992195,5.127372546666667,4.752549403333333
7.368524686666665,4.086914296666666,3.2816103899999995
11.533197213333333,8.183042043333332,3.350155169999999
9.7473383233528,7.149058406686135,2.5982799166666672
10.287117573333331,7.88293443,2.404183143333334
23.34911622333333,18.568280373333334,4.78083585
4.557305393333333,2.0497411566666663,2.507564236666667
7.639303456666667,3.2905525166666667,4.348750940000001
21.566745540619426,1.964028852870597,19.60271668774883
74.84198805999982,3.117638429999998,71.72434962999982
10.634820196952592,0.871665856952592,9.76315434
7.417463729999999,4.222056753333333,3.1954069766666664
14.08771648,5.4174608766666665,8.670255603333333
8.924820700000001,5.919790536666667,3.0050301633333336
6.84720019,4.361269093333333,2.485931096666667
5.524940843333333,0.8269757099999997,4.697965133333333
8.682413619999982,1.3662916999999968,7.316121919999986
9.292551476666668,5.996112503333333,3.2964389733333337
10.441375060031284,3.376322880031284,7.065052180000001
5.284966906666668,1.3574773266666675,3.92748958
5.67812246,3.33321215,2.34491031
9.507068039999997,5.887483079999998,3.619584959999998
45.53211360690022,32.694737476133625,12.837376130766588
10.43452774,7.667406403333334,2.767121336666667
12.770498133152625,6.269694766485963,6.500803366666659
5.312221140000001,2.8401664300000005,2.4720547100000005
10.9437156,5.245378763333332,5.698336836666666
10.632483269999996,8.590090199999993,2.0423930700000024
10.19698705,6.589191406666668,3.607795643333334
5.574685833333334,2.64116116,2.9335246733333338
3.8603394,1.6706419133333337,2.1896974866666667
10.629613616666669,7.369056330000002,3.260557286666668
9.06913514,5.709659876666668,3.3594752633333336
2.076468259999999,0.1934560733333332,1.8830121866666665
28.432855126666663,8.36341421,20.069440916666665
11.688609086666668,5.588817140000001,6.099791946666668
3.2503226533333334,1.2836942000000002,1.9666284533333327
13.49599985,6.878482289999998,6.6175175600000005
10.538936390000002,6.6426281000000005,3.896308290000001
12.490973619999998,7.700704413333334,4.7902692066666654
61.17884827660232,30.32427326660232,30.854575009999994
27.77924367665453,11.058166893321191,16.721076783333338
6.2434023366666525,3.148278513333322,3.095123823333332
18.610752439999995,10.883433629999995,7.727318809999997
13.6305624533095,9.290914269976168,4.339648183333334
15.263409166666667,1.0199288266666666,14.24348034
20.34492433333333,16.914665093333333,3.43025924
11.440889886666668,6.041460296666667,5.39942959
52.02192455333335,22.37434374666667,29.64758080666667
33.1697808400362,25.78461929336954,7.385161546666666
7.546351556666664,2.020150793333333,5.526200763333332
11.310533696666669,8.787534736666668,2.5229989600000007
10.204032746654722,6.582090019988054,3.621942726666667
42.556545506678255,37.319294123344925,5.237251383333334
8.193458243333334,5.592306253333334,2.60115199
3.1700609333333336,0.9412090266666664,2.228851906666667
13.943154126666665,10.10517764,3.837976486666667
7.031100466666667,3.63346379,3.3976366766666675
4.976228706666667,2.8883940166666675,2.0878346900000007
57262.63071566333,10404.720206023332,46857.91050964
10.162013536672529,6.968931863339193,3.1930816733333334
10.959098696666665,8.086811646666666,2.87228705
7.217855859999999,4.08905666,3.1287992
7.850151426666667,4.90910043,2.9410509966666667
16.709358973333334,10.905761523333332,5.803597450000001
5.13786656,2.305539473333333,2.832327086666666
4.046803579999999,1.6742306299999996,2.372572949999999
8.122332576666667,5.462924466666666,2.65940811
10.098973803333337,5.241480753333334,4.857493050000001
38.09506762305081,32.85415971971748,5.240907903333336
12.205120133333333,9.25513064,2.9499894933333337
3.0048496033333336,1.1598827633333333,1.8449668400000003
47.09007523,42.419561910000006,4.67051332
10.475346586656611,6.629490356656611,3.84585623
33.61016495993538,25.940733706602057,7.6694312533333315
12.824510433333332,9.388828776666664,3.4356816566666666
39.01517699002563,34.56112155669231,4.454055433333333
5.877430763098041,3.336416369764709,2.5410143933333327
3.9547465933398014,2.1770581933398025,1.7776884
22.73912099333333,17.895442726666666,4.843678266666667
4.736305869982692,2.687649589982692,2.04865628
44.952691479109326,20.31744681910933,24.63524466
10.723407676857567,7.302815263524235,3.4205924133333334
9.19728957666598,5.780652343332645,3.416637233333333
14.119499533350805,8.973518740017466,5.145980793333336
5.667067243598072,0.6914785922300218,4.975588651368049
10.092219803333334,6.98244802,3.109771783333334
22.10733568333333,17.74586361,4.361472073333333
16.940428106666676,8.714866710000004,8.22556139666667
16.055752632361692,10.749067122361692,5.306685509999999
15.93875565,9.12196612,6.816789530000001
3.342930023347668,1.6836797233476668,1.6592503
11.457017263333334,6.697054736666668,4.7599625266666665
15.156109376666668,11.809135323333331,3.346974053333335
8.095624869999998,5.175908586666665,2.919716283333333
17.976647653329653,12.441464333329654,5.535183320000001
6.61196490666667,0.3015176766666667,6.310447230000004
6.920568960000001,3.8931149833333336,3.027453976666667
17.38289585,9.281266106666664,8.101629743333334
7.806762649474745,1.7028769161414108,6.103885733333333
141.276334610048,120.2862352452551,20.990099364792894
5.617655236666668,3.045223366666667,2.572431870000001
3.689131883333333,1.2182474466666666,2.4708844366666667
12.499886555363355,7.981972742951143,4.517913812412213
14.679471533333336,10.102264763333336,4.577206770000001
6.051574900000003,3.147176130000004,2.90439877
10.15937818,6.3399076433333335,3.819470536666667
14.884344336666665,5.2452675966666655,9.63907674
10.785806726666667,7.853693800000001,2.9321129266666666
6.483614869999999,3.7825280599999993,2.70108681
9.815230929999998,6.983006219999999,2.83222471
8.64099252,4.781298686666667,3.8596938333333335
12.745862409838702,10.083675463172035,2.6621869466666657
46.872303353333336,9.498562916666668,37.37374043666667
9.012284286666665,6.290655929999999,2.7216283566666664
57.872692610000094,19.70889990999998,38.16379270000011
7.843434742560365,2.4106954558936984,5.432739286666668
5.85847906,3.4313633066666664,2.427115753333333
7.258616846666666,4.758012933333333,2.5006039133333338
34.84963021666667,29.40790424,5.441725976666665
26.579539139823662,5.829834999823661,20.74970414000001
7.2432927,4.965178213333334,2.2781144866666665
13.479851653985529,7.241409683985527,6.238441970000001
85.10869875666667,52.34145492,32.767243836666665
15.59056819005636,11.349266507876637,4.241301682179727
5.891408566666667,2.8918002900000004,2.999608276666667
8.212231213327716,5.128965929994382,3.083265283333334
5.068720590002957,1.8476130833362887,3.221107506666668
37.082438296653706,30.97137033998704,6.111067956666667
27.408190476666665,22.953442706666664,4.45474777
44.836416533346274,39.19548141334628,5.640935119999999
37.93371754333334,31.97541444333334,5.958303100000001
6.663629726666666,3.48731774,3.1763119866666663
51.960823703333325,46.96559327333333,4.99523043
19.73997395333307,15.402939789999794,4.337034163333279
3.303507633333333,0.8351147833333332,2.4683928499999994
8.95057231333333,0.7428640233333331,8.207708289999998
10.241817503333332,6.99920413,3.242613373333333
11.16721466,7.564183126666667,3.603031533333334
14.12820403,8.05239116,6.07581287
10.425042963333334,3.3288319100000003,7.096211053333335
73.47453261000003,54.09148205666668,19.383050553333337
8.571707333333334,4.76693222,3.804775113333333
6.690074046666557,4.353439113333262,2.336634933333296
17.36573706000025,6.706028336666916,10.659708723333331
9.07228687,3.7055749166666665,5.366711953333334
11.72227550666657,7.512237699999903,4.210037806666667
3.2129252366666665,1.290039816666667,1.92288542
8.326237923333332,5.6533987833333335,2.67283914
40.37872804333324,10.924966363333327,29.45376167999991
7.247195796666666,3.5215352400000004,3.7256605566666674
10.24246002,6.403782710000001,3.838677310000001
39.37156558333333,16.385706799999998,22.985858783333327
4.6929347,1.4462376599999998,3.2466970399999995
5.004980416666666,1.81734453,3.187635886666666
12.324813553333335,8.710847820000003,3.613965733333334
10.036846276666669,7.01141126,3.0254350166666666
4.667689616666665,1.3774793466666662,3.29021027
12.96291457,5.582962806666665,7.3799517633333345
11.81049458666667,5.12417275,6.686321836666668
5.969821359998363,3.451616509998363,2.5182048500000005
10.731817736666663,7.686033983333332,3.045783753333333
7.316939499999999,4.676885956666666,2.6400535433333334
22.949558956689582,17.41464511668958,5.5349138400000015
23.71883053333333,16.893569056666667,6.8252614766666655
5.034601247343329,3.0102076897764505,2.024393557566879
30.09951292350397,5.583116700170643,24.516396223333327
10.65411397,6.2134358700000005,4.4406781
4.180002389999999,2.06912709,2.1108753
7.455037783325054,5.138765886660958,2.3162718966640954
10.555501999996862,3.479423649996862,7.07607835
5.807269643333334,3.0951331166666667,2.7121365266666664
7.5210376107252115,3.560668923350958,3.960368687374253
27.02496534333334,21.32727874333334,5.697686600000002
11.331136004649776,5.710923709632851,5.620212295016924
7.602242806732542,5.615510173399208,1.986732633333333
18.14433598,14.76884615,3.3754898300000007
12.1339495,6.96478277,5.16916673
38.97120036666667,33.48039953000001,5.490800836666668
22.575259960000007,5.059321233333333,17.515938726666672
21.78280646670112,15.782723920395958,6.000082546305155
6.951876193333334,4.239618720000001,2.712257473333333
32.88616595333334,25.704594360000005,7.181571593333332
14.016731760045454,8.110343160045453,5.9063886
5.1212650433333335,2.7980476366666664,2.3232174066666667
4.904534553333332,2.1583491266666663,2.7461854266666665
6.527920896666664,3.43493488,3.0929860166666656
17.963267473079473,15.873436293079472,2.08983118
13.316454669999995,6.683365073333332,6.633089596666665
11.37872094,3.785796113333333,7.592924826666667
39.13527752,25.642172939999995,13.49310458
13.066767036666668,4.72688982,8.339877216666666
9.89488838,5.909386256666667,3.985502123333333
10.36884562333347,5.158378700000136,5.210466923333335
6.271144848886256,3.682177520348622,2.588967328537636
5.225014073285088,2.8301048499517543,2.394909223333334
112.33475934333332,102.99705860666666,9.337700736666669
7.678504206666667,3.13575507,4.542749136666667
10.303238296642716,5.326185676642726,4.977052619999989
69.06645982672144,59.57281977672144,9.493640050000003
6.862548636666666,2.6149257633333334,4.247622873333333
11.811551493333337,9.04501539,2.766536103333333
7.65177200666621,3.950528893333102,3.701243113333108
8.807847410906138,5.8755026874437135,2.9323447234624243
6.978857929999992,2.362244479999998,4.616613449999993
12.21050948,6.394049099999999,5.816460379999999
5.06830417,2.60789614,2.46040803
15.059876453333333,10.352149043333332,4.70772741
13.594793086649595,4.185571129982929,9.409221956666668
7.240165146666666,4.595487133333333,2.6446780133333334
8.339418446666665,4.58988763,3.7495308166666654
20.175066196666663,15.13731111,5.037755086666667
19.30580275333333,12.737827790000004,6.567974963333334
13.011053446666487,8.773774763333217,4.237278683333273
11.78921321,7.251534973333332,4.5376782366666655
6.272032789999998,2.7080660933333327,3.563966696666666
38.0304117810675,15.195512034401062,22.83489974666644
12.003317099999997,7.363791789999994,4.6395253100000025
34.14908380000001,14.51498872,19.63409508
31.89863915000405,13.34185017000405,18.55678898
4.432793163446935,1.963594744143764,2.469198419303172
14.556457189999998,9.842176593333331,4.714280596666666
25.744596239999986,1.275851999999999,24.46874423999998
110.36956133666666,100.78218218,9.587379156666666
9.478898483333335,3.732185256666668,5.746713226666667
9.539159116666667,5.665400966666667,3.873758150000001
12.248739550020074,1.6270508833534034,10.62168866666667
8.37484807000154,4.712267966668207,3.6625801033333336
19.23335369,8.6807115,10.55264219
27.92322387000069,20.26378576333412,7.659438106666578
345.5344083333336,48.19663043333339,297.33777790000016
88.14311648666694,27.956179576666656,60.18693691000028
3.75866188,1.1597036033333334,2.5989582766666666
8.25819147891776,4.596945958917786,3.661245519999975
8.928323386649529,4.247859116649532,4.680464269999998
11.64352953,8.028387369999999,3.61514216
10.593169163333298,8.271320069999966,2.321849093333334
5.731621233333333,3.166385383333333,2.56523585
9.188295136665484,6.653718649998818,2.534576486666666
9.900251930015964,6.376068176681283,3.524183753334682
6.478023223333326,4.2925045533333295,2.1855186699999973
126.72670788666665,117.22845090666664,9.49825698
32.059594170000004,15.445699586666668,16.613894583333334
7.650977266666576,4.771138386666577,2.8798388799999994
61.41490313679171,53.12921982012504,8.285683316666665
19.613889806666663,14.232513183333332,5.381376623333334
8.158096876666667,6.105669503333334,2.0524273733333334
2.92969568,1.0996196366666666,1.8300760433333327
20.2145273731655,15.8694607931655,4.34506658
81.94577842666672,30.71705280666669,51.22872562000003
13.45382887,6.748258280000001,6.705570590000001
24.221616680108724,15.698989460025713,8.52262722008301
31.86110095666667,26.780193463333333,5.080907493333334
9.383749196666669,7.087587460000002,2.2961617366666665
7.273913673333333,5.231022723333333,2.0428909500000003
7.820735806666666,5.21964263,2.601093176666667
8.731928620001746,4.18939553333508,4.542533086666666
6.737951903333332,3.74290869,2.9950432133333336
26.87538632905778,15.626459906357177,11.248926422700606
12.092926516927042,5.525218593593767,6.567707923333276
173.8252106166667,159.3405494233334,14.48466119333333
18.51290999333333,14.85630572,3.656604273333334
10.125044039985378,5.8397257999853815,4.285318239999998
10.782411251060408,7.097326261060407,3.68508499
7.6993976099482415,4.521476709950162,3.1779208999980795
43.587700510001646,34.506264100001644,9.08143641
5.702250630432107,2.770588703712153,2.9316619267199537
9.053362936666668,6.275188329999999,2.778174606666667
46.92091986000003,41.40775086000003,5.513169000000002
8.068453160000002,5.011635493333334,3.056817666666668
9.13349494,3.213461626666666,5.920033313333334
3.567117183333333,0.7681462066666667,2.7989709766666664
24.44468542333333,12.27076556,12.17391986333333
12.40086335666667,7.929106280000002,4.471757076666668
6.32045501,4.16577791,2.1546771
24.3028362099994,9.032395953332731,15.270440256666664
15.187627956666663,13.067848013333332,2.119779943333333
15.112635053333335,11.55395965333333,3.558675400000006
13.57810757,9.511047863333332,4.067059706666666
108.52363667333334,103.63246829333332,4.891168380000001
13.128811883942529,7.551430457274047,5.57738142666848
7.452478363333334,4.961010103333333,2.49146826
5.548871216666666,3.0861877799999995,2.4626834366666666
15.262746100000006,10.076738123333335,5.1860079766666685
42.01101956664275,34.55960151997608,7.451418046666667
19.076975389999944,14.723004376666628,4.353971013333318
63.63719022,51.175375370000005,12.46181485
8.302386319986187,4.02763887331952,4.274747446666667
8.85526533,5.302645576666666,3.552619753333333
37.3811248271108,12.408384330446593,24.97274049666421
52.25147792322985,3.195104476563176,49.05637344666668
24.93481957666667,20.60200569666667,4.33281388
29.98899367535364,22.33811479202152,7.650878883332113
11.677944483175814,0.3264736531479439,11.35147083002787
14.982713684290545,0.9548550566693438,14.0278586276212
21.419068846696423,16.907343400029752,4.511725446666669
981.6699963033336,977.4249423666666,4.245053936666666
9.356475333333336,2.6613248566666665,6.695150476666669
13.3096265167085,6.788050260041835,6.521576256666666
12.454753273333331,9.939032643333332,2.5157206299999992
10.205478966666668,6.4332388966666665,3.77224007
7.982529229999983,4.736155166666657,3.246374063333328
61.08389574666668,16.646171326666664,44.43772442
30.531020866703816,25.45801473670382,5.07300613
4.051188426666667,1.4721880033333334,2.579000423333333
28.783422743333336,23.135192473333337,5.64823027
29.0583771289144,19.23115136778432,9.827225761130082
5.729919846666665,3.122695396666668,2.6072244499999986
24.266779213333333,17.641878789999996,6.624900423333332
31.251787043333326,26.94971313666666,4.302073906666667
13.27895447666667,6.562030943333334,6.7169235333333335
16.923145459999855,11.111082313333236,5.812063146666614
13.036295316666669,3.488366886666666,9.54792843
11.612049650000005,7.486877770000002,4.125171880000001
30.50526887333333,26.90650667,3.598762203333333
52.86025671085275,46.39645120055308,6.46380551029968
13.16237462333333,6.546482649999999,6.6158919733333335
6.150006776651462,3.926148433318161,2.2238583433333
3.239709530000392,1.074163480000404,2.165546049999988
52.42771412691544,47.22165576386251,5.206058363052935
15.445321123333336,13.060387616666668,2.384933506666667
5.928865473338448,3.541624733338468,2.38724073999998
1.1552482800000006,0.0,1.1552482800000006
12.274347083333332,1.2002434,11.074103683333334
9.12710951,6.311895986666666,2.8152135233333326
9.958341883333333,4.153471546666666,5.804870336666666
16.462630326666666,10.902215896666664,5.560414429999999
32.01879105000001,28.57777802000001,3.4410130299999966
7.966893936666668,3.499777593333333,4.467116343333333
17.246701292174617,14.037369295950574,3.209331996224042
25.10493509333333,12.35905063,12.745884463333336
21.43933224940769,15.534218059372948,5.905114190034742
9.238874826666663,3.1857281166666667,6.053146709999999
17.57663766999815,12.572589213331485,5.004048456666666
16.03969058667011,4.245717130003441,11.793973456666668
22.232035003333333,18.550012273333333,3.682022729999998
18.808938626666663,8.54849228,10.260446346666669
8.590506063333308,3.863376993333322,4.727129069999986
13.391138916666662,11.166143426666665,2.224995489999998
41.05022471666668,5.853623913333334,35.19660080333335
21.900895529626883,17.635333530294226,4.265561999332658
11.07336870333333,6.020937216666664,5.052431486666666
41.22663737959007,36.46291905281165,4.763718326778414
18.04204745333334,10.80615744333334,7.235890010000003
29.55323297,25.011937623333328,4.541295346666666
18.25895803,1.7008909766666669,16.558067053333332
26.4988645,21.31729632,5.18156818
6.700377773333329,3.803118746666664,2.897259026666665
5.815174213333333,3.416704473333333,2.3984697400000003
12.729877129999998,4.77912082,7.95075631
7.1494079233333325,3.554925639999999,3.5944822833333334
52.518391966667785,13.018749460001118,39.49964250666667
3.483313266555014,1.5786410365550143,1.90467223
13.53785226,9.412531216666665,4.125321043333333
8.716594053333333,5.82866152,2.8879325333333328
4.793543710000413,2.38890001666708,2.404643693333333
7.881063618972758,4.029340122303896,3.851723496668861
63.02255275323608,57.73543174656942,5.287121006666668
5.847113806666667,3.4522309733333336,2.3948828333333334
7.688634136759188,5.067068616759188,2.6215655200000008
19.966591836665746,11.59415199666575,8.372439839999998
5.098573129995848,0.9043398499960552,4.194233279999793
20.825581686666663,16.60536849333333,4.220213193333333
10.471225853333332,5.278071369999999,5.193154483333333
16.96914535333333,13.458969973333334,3.51017538
15.366942013333334,9.557131113333334,5.8098109
9.078519343333324,5.264955176666663,3.813564166666663
21.60676756999997,2.877180729999997,18.72958683999997
14.059723239999997,10.159028826666663,3.900694413333332
26.899613130149906,18.934994600149903,7.96461853
5.927695536666666,2.5703645366666663,3.357331
9.985133772808622,5.976997211889544,4.008136560919077
22.016581506666665,14.505985849999997,7.510595656666664
15.388879156744045,10.08312477341071,5.305754383333334
12.9733474300529,8.890919660052903,4.082427769999996
11.107457936643312,8.37080829664332,2.7366496399999902
39.26105061333291,35.269726309999626,3.9913243033332897
17.67719550666667,8.023767260000001,9.65342824666667
9.618303476666666,5.471311213333334,4.146992263333334
14.93294463,12.063291836666664,2.8696527933333336
9.08297599334013,1.2126770233401312,7.870298969999999
15.634846426666668,13.288007166666668,2.34683926
22.15295732,17.547476083333336,4.605481236666667
130.63349688323066,125.596932336564,5.036564546666665
17.418736153333295,7.521337926666654,9.89739822666664
15.95766182499657,5.939358894996585,10.018302929999985
14.321809478196103,9.455378463136102,4.866431015059999
15.38564778161922,6.539297647427293,8.846350134191928
19.65944508333333,8.923037453333333,10.73640763
25.38465219333333,14.827123960000002,10.557528233333334
