space_group,band_gap,density,density_atomic,formation_energy_per_atom,e_total,e_ionic,e_electronic,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,cluster
166,0.6146000000000003,6.4477421898270135,26.221187659523764,-1.4527441607812506,30.85772156660668,21.006009369940013,9.85171219666667,21.0,81.0,60.0,42.5,120.0,170.0,50.0,138.75,1.36,2.55,1.1899999999999995,2.02,0
185,3.4877,2.710008697105687,9.157012274253283,-2.201012789111111,7.633760896668587,4.712560216668586,2.92120068,3.0,32.0,29.0,6.933333333333334,66.0,128.0,62.0,102.66666666666669,0.98,3.44,2.46,2.0326666666666666,0
164,1.8113,4.726368685697867,18.65204006796876,-2.860971401666665,7.476626313990162,5.075426963484465,2.401199350505697,9.0,55.0,46.0,23.0,57.0,244.0,187.0,108.55555555555556,0.79,3.98,3.19,3.04,0
225,2.1146,4.048737765938499,30.697099172654383,-1.4350105061111107,7.052707926644405,4.1487753866444095,2.9039325399999942,17.0,78.0,61.0,32.22222222222222,102.0,244.0,142.0,137.33333333333334,0.79,3.16,2.37,2.535555555555556,0
161,0.2294,5.982512338715366,12.304270445239975,-2.0589920850862056,14.632686733329733,9.628437256663064,5.004249476666668,8.0,50.0,42.0,19.8,66.0,139.0,73.0,95.2,1.55,3.44,1.89,2.766,0
164,1.2605000000000004,3.390833919729612,23.362416772954923,-0.9256247850000004,16.28298306666581,7.204055576665812,9.078927490000003,12.0,33.0,21.0,22.0,119.0,176.0,57.0,139.2,1.0,2.18,1.1800000000000002,1.596,0
114,3.4515,2.062634011869924,17.461725769006296,-0.4660415351157401,3.374146103333333,0.8600097299999998,2.5141363733333333,7.0,16.0,9.0,10.666666666666666,57.0,105.0,48.0,77.66666666666667,2.58,3.98,1.4,3.2,0
194,0.7318999999999996,5.846820275802376,18.301948084353736,-1.236610022447918,16.77423712666667,3.444963243333332,13.329273883333338,3.0,41.0,38.0,28.0,120.0,164.0,44.0,133.0,0.98,2.55,1.5699999999999998,1.92,0
141,1.3863,5.907405636175781,16.664280980517354,-1.6148675629999942,15.620517196643991,9.700478819977327,5.920038376666667,8.0,56.0,48.0,26.0,66.0,215.0,149.0,122.2,0.89,3.44,2.55,2.314,0
227,0.5028000000000001,4.844912139002631,18.153187348924515,-0.9539271043749996,74.33247609333337,55.35947379333336,18.97300230000001,7.0,55.0,48.0,23.0,71.0,244.0,173.0,134.75,0.79,3.04,2.25,2.125,0
167,4.9603,3.023645157788725,9.260777472300774,-2.4399124750000007,7.116671896666051,4.350118436666051,2.766553460000001,6.0,12.0,6.0,8.4,66.0,141.0,75.0,83.0,1.31,3.44,2.13,2.836,0
225,3.3045,3.785975088557074,16.562812389785474,-2.902286168659004,5.890877183299049,3.733237566632417,2.157639616666632,9.0,37.0,28.0,17.0,57.0,220.0,163.0,102.33333333333331,0.82,3.98,3.16,3.0077777777777777,0
156,0.2957999999999998,5.001554805975199,19.1725120877621,-0.5194814759375004,45.03110722668354,6.71602688335021,38.315080343333335,1.0,38.0,37.0,25.5,31.0,195.0,164.0,117.0,0.95,2.2,1.2500000000000002,1.7425,0
215,2.1808,5.42602653015523,11.176960765492147,-0.911356311875,10.154615396666667,4.597641116666666,5.556974280000002,7.0,31.0,24.0,16.75,71.0,122.0,51.0,96.375,1.61,3.04,1.43,2.4,0
121,3.6597,3.856840177280069,24.907945752534204,-2.5972635191091955,16.15958669,13.360387530000002,2.7991991599999992,9.0,55.0,46.0,25.0,57.0,244.0,187.0,109.33333333333331,0.79,3.98,3.19,2.99,0
122,1.6756000000000002,3.5077372781402407,18.303457786728654,-0.9626519264062487,8.676691023322114,2.058566889988778,6.618124133333335,13.0,29.0,16.0,18.5,105.0,132.0,27.0,115.75,1.61,2.58,0.97,2.1675,0
194,5.4895,1.5841616174513802,20.99371813671162,-3.003895200555556,2.989561233334245,1.1582631766675782,1.831298056666667,8.0,14.0,6.0,10.0,66.0,111.0,45.0,81.0,1.9,3.44,1.54,2.9266666666666663,0
123,6.3239,2.600476685143139,15.977376550790233,-3.5097210106249994,6.076721549999999,4.253648013333334,1.8230735366666664,9.0,19.0,10.0,12.0,57.0,203.0,146.0,101.5,0.82,3.98,3.16,2.89375,0
217,2.2527,7.289256899901476,31.606360402975163,-0.7144106791979183,21.416513483366,14.12445953336602,7.292053949999978,34.0,81.0,47.0,56.5,120.0,170.0,50.0,135.625,1.5,2.55,1.0499999999999998,2.07,0
216,0.5096,5.489907312582963,28.94211173528864,-0.8370525111718745,12.934648536539376,3.9785580965380754,8.956090440001299,34.0,48.0,14.0,41.0,120.0,144.0,24.0,132.0,1.69,2.55,0.8599999999999999,2.12,0
166,3.0365,4.364803715788051,10.17526986517917,-2.253660120969828,9.28488273675394,4.997261840087277,4.287620896666664,8.0,24.0,16.0,12.75,66.0,166.0,100.0,109.25,0.93,3.44,2.51,2.3675,0
216,4.5707,4.725332319723705,17.795152685223837,-0.6969306155555556,21.90329689092467,19.39205078759134,2.511246103333334,8.0,81.0,73.0,21.666666666666668,66.0,145.0,79.0,85.16666666666667,1.62,3.44,1.82,3.09,0
225,7.0251,2.4350383117750267,14.316720131938157,-2.909268160372024,3.3452234300038164,1.676124360003817,1.6690990699999997,9.0,15.0,6.0,10.0,57.0,166.0,109.0,76.875,0.93,3.98,3.05,3.375,0
136,0.6519000000000004,6.873191556302777,12.136906512323106,-1.887784855,11.705691705441614,7.265501617387417,4.440190088054197,8.0,50.0,42.0,22.0,66.0,139.0,73.0,90.33333333333331,1.96,3.44,1.48,2.9466666666666668,0
100,2.2722,4.096662060255352,13.54968650514764,-2.860928548436667,171.51060204666666,166.18554846333333,5.325053583333333,3.0,41.0,38.0,15.52,66.0,203.0,137.0,107.0,0.82,3.44,2.62,2.5608,0
176,3.1683,2.8506285127525794,12.49890737013716,-0.5682239948046872,33.08461088417806,29.995419366843407,3.089191517334656,8.0,21.0,13.0,10.5,66.0,170.0,104.0,79.25,1.36,3.44,2.08,3.2575000000000003,0
194,3.4523999999999995,4.584490911311013,14.707681381037975,-2.998425081875,20.918403660007893,16.869602790007892,4.04880087,8.0,37.0,29.0,18.5,66.0,220.0,154.0,130.5,0.82,3.44,2.62,2.265,0
164,2.4195,5.221618358738652,38.82081987858439,-0.8603066839999993,10.69730008329865,5.965758559963629,4.7315415233350215,48.0,53.0,5.0,51.333333333333336,139.0,144.0,5.0,140.66666666666666,1.69,2.66,0.9700000000000002,2.3366666666666664,0
221,3.1745,4.884729257302883,17.328626734799634,-2.6983335869999983,15.10409181333334,12.718927813333336,2.3851640000000023,9.0,48.0,39.0,22.4,57.0,220.0,163.0,107.0,0.82,3.98,3.16,2.89,0
129,0.7925999999999997,4.659605807998935,14.56661855057872,-1.6085305922916664,30.20032227,21.46328978,8.737032490000002,7.0,38.0,31.0,18.5,71.0,195.0,124.0,124.25,0.95,3.04,2.09,2.1425,0
137,0.0,4.483620276318826,9.69334067562592,-0.538013635,266.94582695333327,8.6375779,258.30824905333327,3.0,76.0,73.0,11.090909090909092,71.0,144.0,73.0,108.72727272727272,0.98,3.04,2.06,1.84,0
194,1.8148,5.146334199359751,9.883723250914782,-2.415473002499999,9.602708096663829,4.038474509997162,5.564233586666666,8.0,29.0,21.0,14.5,66.0,132.0,66.0,96.25,1.61,3.44,1.83,2.5975,0
173,2.7696,3.0616509672784566,16.14724009672488,-2.0879513244047607,6.494581630007438,3.775612050007439,2.71896958,3.0,37.0,34.0,13.714285714285714,66.0,220.0,154.0,107.28571428571428,0.82,3.44,2.62,2.46,0
161,4.0671,2.9109679360756773,12.586044281211391,-2.598813626996752,13.203385636669758,10.089945773336424,3.1134398633333347,1.0,40.0,39.0,10.545454545454543,31.0,175.0,144.0,75.36363636363636,1.33,3.44,2.11,2.834090909090909,0
147,0.0,3.2296762445932443,16.108850106074325,-2.189065732471265,6.876117137658571,4.055444164151953,2.820672973506616,8.0,55.0,47.0,14.5,66.0,244.0,178.0,94.58333333333331,0.79,3.44,2.65,2.9250000000000003,0
147,4.549800000000001,4.418800076503545,13.166908642108604,-1.8851572175155265,11.74302233,7.996256456666667,3.746765873333333,7.0,56.0,49.0,15.73913043478261,66.0,215.0,149.0,97.8695652173913,0.89,3.44,2.55,2.6421739130434783,0
216,3.3692,2.058127166696224,22.740234106743586,-1.6271592137499993,6.685186323333331,2.64601997333333,4.039166350000002,12.0,16.0,4.0,14.0,105.0,141.0,36.0,123.0,1.31,2.58,1.27,1.945,0
166,3.6087,5.016128330797426,17.079383385735518,-3.009831380624999,17.52665504666739,13.848464473334056,3.678190573333334,8.0,39.0,31.0,23.0,66.0,220.0,154.0,135.5,0.82,3.44,2.62,2.23,0
148,7.5394,3.0402456541124123,10.371057000786736,-2.924595283705357,5.172469433331702,3.2982738433317014,1.87419559,3.0,15.0,12.0,9.0,57.0,128.0,71.0,72.125,0.98,3.98,3.0,3.38125,0
152,2.3843,3.886109050955812,21.809296647013547,-2.5039419536111107,8.041393780101886,4.434708026768553,3.6066857533333327,8.0,38.0,30.0,23.0,66.0,195.0,129.0,126.0,0.95,3.44,2.49,2.306666666666666,0
227,4.273499999999999,4.754254032205877,16.755196992641217,-2.846815463663793,15.167506443349074,11.941690063349116,3.225816379999957,8.0,55.0,47.0,21.0,66.0,244.0,178.0,124.25,0.79,3.44,2.65,2.3200000000000003,0
160,3.9953,3.984692341112679,17.783517035169908,-1.0671591279999988,6.948557916750322,4.236301460083655,2.712256456666667,8.0,37.0,29.0,19.2,66.0,220.0,154.0,107.6,0.82,3.44,2.62,2.82,0
225,4.063000000000001,3.993634677982106,17.1893591577478,-0.3795264847222219,5.76454158333333,3.0910770833333334,2.673464499999998,1.0,78.0,77.0,17.555555555555557,31.0,220.0,189.0,84.66666666666667,0.82,2.28,1.46,1.9022222222222225,0
131,0.0,6.670059015428133,20.595896250548844,-0.2107585424999977,8.475048920959804,1.8171508273878072,6.657898093571997,7.0,78.0,71.0,34.666666666666664,71.0,203.0,132.0,136.66666666666666,0.82,3.04,2.22,2.0466666666666664,0
221,0.8913,2.532004578426728,27.96393885691006,-1.5801354038500004,15.679418676666666,12.670518156666668,3.0089005199999987,8.0,35.0,27.0,20.0,66.0,203.0,137.0,159.0,0.82,3.44,2.62,1.7719999999999998,0
220,0.4341999999999997,8.277222428839028,18.79350299885982,-0.7275767780000016,49.858243926382805,15.101703489716392,34.756540436666405,28.0,51.0,23.0,40.8,124.0,175.0,51.0,145.3,1.33,2.05,0.7199999999999998,1.7919999999999998,0
122,0.0,5.683753701601715,24.5617926457277,-0.5557744057812499,19.872124393304727,3.390681516638059,16.481442876666666,29.0,49.0,20.0,36.5,120.0,142.0,22.0,128.5,1.78,2.55,0.7699999999999998,2.195,0
225,0.4443999999999999,6.636046659826348,14.104458602176384,-2.364907931166665,22.01759242,17.01591045999999,5.001681960000006,8.0,56.0,48.0,24.2,66.0,215.0,149.0,108.6,0.89,3.44,2.55,2.617,0
167,3.2601,2.286593390412817,13.862894856830405,-0.9339632724999996,12.958095940000344,8.279213116667014,4.678882823333331,6.0,21.0,15.0,9.272727272727272,71.0,170.0,99.0,90.36363636363636,1.36,3.04,1.68,2.600909090909091,0
225,1.9082000000000003,4.774545738899108,17.587619707692916,-2.623456020568966,6.980605789999946,4.454337729999964,2.526268059999982,9.0,55.0,46.0,22.0,57.0,244.0,187.0,113.8,0.79,3.98,3.19,2.867,0
224,0.0,7.163037725930793,17.90703719814166,-0.3141996186111082,7.351178696666664,0.6020245766666669,6.749154119999997,8.0,47.0,39.0,34.0,66.0,145.0,79.0,118.66666666666669,1.93,3.44,1.51,2.433333333333333,0
194,0.443,4.011565752277277,31.22020297858436,-0.5108005562499992,30.090766540000605,5.311068556667276,24.77969798333333,19.0,51.0,32.0,33.333333333333336,122.0,203.0,81.0,154.66666666666666,0.82,2.05,1.23,1.5066666666666666,0
155,1.989,4.47811165529591,14.893563346409302,-1.8347676738194447,9.117856176664658,6.029392506664659,3.08846367,8.0,81.0,73.0,17.833333333333332,66.0,220.0,154.0,91.91666666666669,0.82,3.44,2.62,2.9266666666666663,0
107,0.0474999999999994,9.913626547183805,13.471187526407574,-0.4573416841666666,39.0420167,20.658736556666668,18.383280143333334,13.0,75.0,62.0,34.0,111.0,151.0,40.0,127.66666666666669,1.61,1.9,0.2899999999999998,1.8033333333333332,0
198,1.8630000000000004,10.100841325313093,16.395969756904034,-0.698685137604168,19.4780891,3.758636350000001,15.719452749999997,16.0,77.0,61.0,42.0,105.0,141.0,36.0,121.66666666666669,2.18,2.58,0.3999999999999999,2.3200000000000003,0
141,1.9597,3.244226880405288,20.470810070427465,-2.1109852318229176,24.78256343383937,18.75080708954058,6.0317563442987945,3.0,39.0,36.0,18.5,105.0,190.0,85.0,132.0,0.98,2.58,1.6,1.84,0
139,3.6693,3.395527367811065,14.872571112410707,-2.7156088325,6.995513833333329,4.858085149999996,2.137428683333333,9.0,28.0,19.0,14.571428571428571,57.0,203.0,146.0,108.28571428571428,0.82,3.98,3.16,2.781428571428571,0
152,3.0694,4.211810675493682,13.709801268182623,-1.6509973743055564,6.441382243333333,3.34159085,3.099791393333333,8.0,33.0,25.0,16.0,66.0,122.0,56.0,84.16666666666667,1.81,3.44,1.63,2.958333333333333,0
140,0.0830000000000001,6.308631364822356,23.80622351005843,-0.6212915933333338,84.65459539999996,71.14697158999996,13.50762381,16.0,82.0,66.0,38.0,105.0,146.0,41.0,118.66666666666669,2.33,2.58,0.25,2.4966666666666666,0
167,3.0453,3.908968058420207,11.574942849740223,-3.0417998256250005,5.672233890071628,2.8367140900657315,2.8355198000058977,9.0,24.0,15.0,12.75,57.0,139.0,82.0,77.5,1.66,3.98,2.3200000000000003,3.4,0
140,0.8036,4.443780052704627,14.147392795260307,-3.0346254849999994,6.699904628283631,4.184498551570507,2.515406076713123,9.0,38.0,29.0,17.166666666666668,57.0,195.0,138.0,92.5,0.95,3.98,3.03,3.1283333333333334,0
188,3.0661000000000005,3.659791218868597,13.399315101145186,-3.382526780059524,11.533197213333333,8.183042043333332,3.350155169999999,8.0,56.0,48.0,13.714285714285714,66.0,215.0,149.0,93.0,0.89,3.44,2.55,2.7921428571428573,0
164,0.2282999999999999,4.160566189537066,16.755343995583978,-3.236995097777776,9.7473383233528,7.149058406686135,2.5982799166666672,9.0,41.0,32.0,18.77777777777778,57.0,220.0,163.0,105.11111111111111,0.82,3.98,3.16,3.013333333333333,0
148,1.6071,4.446346249647389,11.114812183989388,-1.938142976875,7.639303456666667,3.2905525166666667,4.348750940000001,9.0,30.0,21.0,14.0,57.0,124.0,67.0,73.5,1.65,3.98,2.33,3.43,0
122,0.1926000000000001,5.863972664430087,30.63907083162283,-0.3421379924999996,21.566745540619426,1.964028852870597,19.60271668774883,31.0,52.0,21.0,45.5,122.0,145.0,23.0,135.75,1.81,2.1,0.29,1.985,0
227,0.9815000000000004,6.262486112058332,13.20372096125628,-1.9944226623234784,74.84198805999982,3.117638429999998,71.72434962999982,8.0,49.0,41.0,22.142857142857142,66.0,142.0,76.0,98.14285714285714,1.55,3.44,1.89,2.6957142857142857,0
152,0.8765000000000001,4.495590643284682,29.16550351277904,0.001081077604167,10.634820196952592,0.871665856952592,9.76315434,34.0,34.0,0.0,34.0,120.0,120.0,0.0,120.0,2.55,2.55,0.0,2.55,0
141,5.8009,4.271216877106084,11.914453685712742,-3.340252944662699,9.292551476666668,5.996112503333333,3.2964389733333337,8.0,39.0,31.0,14.333333333333334,66.0,190.0,124.0,93.5,1.22,3.44,2.22,2.861666666666667,0
186,2.023,3.227773317409296,10.313813885735785,-0.2038745175833334,10.441375060031284,3.376322880031284,7.065052180000001,6.0,14.0,8.0,10.0,76.0,111.0,35.0,93.5,1.9,2.55,0.6499999999999999,2.225,0
216,2.0205,2.1538960242155563,21.340352591269184,-1.2776034720879117,5.284966906666668,1.3574773266666675,3.92748958,3.0,53.0,50.0,12.76923076923077,105.0,139.0,34.0,118.3846153846154,0.98,2.66,1.6800000000000002,1.817692307692308,0
198,5.6332,2.361654107425448,14.96827052026627,-1.083627405060345,5.67812246,3.33321215,2.34491031,8.0,17.0,9.0,10.4,66.0,166.0,100.0,93.2,0.93,3.44,2.51,2.882,0
227,3.0024000000000006,4.4540196022213605,9.421319285353286,-2.8608752864285725,9.507068039999997,5.887483079999998,3.619584959999998,8.0,27.0,19.0,12.142857142857142,66.0,126.0,60.0,90.28571428571428,1.61,3.44,1.83,2.6942857142857144,0
130,0.0,5.228330184884261,27.19175382854531,-0.6374418420312509,45.53211360690022,32.694737476133625,12.837376130766588,31.0,49.0,18.0,37.0,120.0,142.0,22.0,126.0,1.78,2.55,0.7699999999999998,2.1725,0
216,5.1439,2.297588204482569,16.688939343409523,-1.040985292875,10.632483269999996,8.590090199999993,2.0423930700000024,8.0,19.0,11.0,11.333333333333334,66.0,203.0,137.0,94.83333333333331,0.82,3.44,2.62,2.9566666666666666,0
155,5.157800000000001,3.6340701702482994,9.254956546382784,-3.2414641258333328,10.629613616666669,7.369056330000002,3.260557286666668,5.0,39.0,34.0,9.7,66.0,190.0,124.0,84.05,1.22,3.44,2.22,2.7745,0
136,1.4455999999999998,2.1170936667354625,20.156474893289023,-1.9623489495833328,3.2503226533333334,1.2836942000000002,1.9666284533333327,9.0,19.0,10.0,12.333333333333334,57.0,203.0,146.0,105.66666666666669,0.82,3.98,3.16,2.9266666666666663,0
218,0.6562000000000001,2.5035441906349343,8.818900047170555,-0.7267230068666185,13.49599985,6.878482289999998,6.6175175600000005,3.0,25.0,22.0,6.166666666666667,71.0,139.0,68.0,109.91666666666669,0.98,3.04,2.06,1.7141666666666666,0
166,2.3221,3.079141902746625,25.9038290682862,-2.1730211298437485,12.490973619999998,7.700704413333334,4.7902692066666654,16.0,39.0,23.0,22.5,105.0,203.0,98.0,150.75,0.82,2.58,1.7600000000000002,1.8,0
180,0.3638999999999992,5.020764901649191,11.924855992349542,-0.2440487522222206,61.17884827660232,30.32427326660232,30.854575009999994,14.0,24.0,10.0,17.333333333333332,111.0,139.0,28.0,120.33333333333331,1.66,1.9,0.24,1.82,0
147,2.6137,4.069673154104059,9.33315799854592,-1.3766119810172408,6.2434023366666525,3.148278513333322,3.095123823333332,1.0,78.0,77.0,10.266666666666667,31.0,166.0,135.0,70.0,0.93,3.44,2.51,2.5320000000000005,0
129,0.6936,5.180441033646168,19.789264302411546,-2.0043485200000006,18.610752439999995,10.883433629999995,7.727318809999997,9.0,38.0,29.0,27.5,57.0,195.0,138.0,123.25,0.95,3.98,3.03,2.19,0
139,0.4771000000000001,5.345536883012247,22.867871088341257,-0.5671855279999981,33.1697808400362,25.78461929336954,7.385161546666666,7.0,56.0,49.0,31.2,71.0,215.0,144.0,138.8,0.89,3.04,2.15,1.902,0
167,3.8457,3.8646012197463135,18.87530069639135,-2.439475465208332,11.310533696666669,8.787534736666668,2.5229989600000007,5.0,55.0,50.0,19.0,66.0,244.0,178.0,115.0,0.79,3.44,2.65,2.4275,0
161,1.7904999999999998,4.00386388952432,39.25375734843699,-1.108255316333333,42.556545506678255,37.319294123344925,5.237251383333334,35.0,50.0,15.0,40.8,120.0,142.0,22.0,128.2,1.78,2.96,1.18,2.524,0
146,3.4971999999999994,3.283949545081623,9.619810683090083,-2.144562976309522,10.162013536672529,6.968931863339193,3.1930816733333334,3.0,51.0,48.0,8.571428571428571,66.0,139.0,73.0,102.21428571428572,0.98,3.44,2.46,2.1107142857142858,0
164,3.6378,4.2389909928334575,20.348548193553825,-2.512464353985411,7.217855859999999,4.08905666,3.1287992,8.0,55.0,47.0,22.615384615384617,66.0,244.0,178.0,113.07692307692308,0.79,3.44,2.65,2.5369230769230766,0
